agent,timestamp,x_location,y_location
Agent 4,110,-18.916338728505938,-17.616965914418557
Agent 4,111,-19.139594057399087,-17.79048411175607
Agent 4,112,-19.196010481063716,-20.04998828120585
Agent 4,113,-14.831352433601584,-22.93738261919824
Agent 4,114,-18.938345767730898,-25.958040289991537
Agent 4,115,-19.569045358322395,-20.814871575619833
Agent 4,116,-15.093069576503249,-21.689852117683632
Agent 4,117,-22.12100992256306,-19.495126380525903
Agent 4,118,-16.29061086484454,-21.642013716418322
Agent 4,119,-17.68544885455939,-24.619254289112288
Agent 4,120,-16.2707471800519,-18.647893523852076
Agent 4,121,-1.0485872377299756,-16.15134267322283
Agent 4,122,-60.18089247951225,-55.992971318394694
Agent 4,123,-27.98556865306776,-6.530009273985144
Agent 4,124,-8.287175569139677,-61.21306802244912
Agent 4,125,-60.55345336674625,-43.2746632369124
Agent 4,126,-14.362678397158518,-69.4209688189733
Agent 4,127,-32.84538086806947,-9.231254174475069
Agent 4,128,-96.67657179873747,-27.675907043512154
Agent 4,129,-79.25133634680027,-27.000385733290315
Agent 4,130,-19.844877710902225,-24.086041971840558
Agent 4,131,-74.61406084888957,-7.532569291452674
Agent 4,132,-49.60758207392271,-41.0815418537744
Agent 4,133,-68.79969856601687,-44.97550740292673
Agent 4,134,-48.904129525470644,-17.506586678266245
Agent 4,135,-31.8670047141338,-14.511367785740461
Agent 4,136,-51.49573174154658,-85.46205250087161
Agent 4,137,-47.1576488708452,-99.55669304720695
Agent 4,138,-0.2788103297358475,-52.74653411533974
Agent 4,139,-75.85035545584947,-76.72610977385222
Agent 4,140,-32.596357232404245,-14.321950755119246
Agent 4,141,-21.88157189226291,-53.455899281358754
Agent 4,142,-65.64250055517562,-73.63441664958266
Agent 4,143,-70.83516871696958,-18.602591978498282
Agent 4,144,-69.18555148418487,-79.0510013904231
Agent 4,145,-59.667626751550095,-37.29668837843631
Agent 4,146,-69.3335087303568,-67.98585496010344
Agent 4,147,-3.102231462286966,-99.13577539636496
Agent 4,148,-81.16221009806421,-11.840380104664263
Agent 4,149,-5.889175630843283,-96.90837807666519
Agent 4,150,-89.45463065182261,-16.14266158242991
Agent 1,151,35.198031587279225,-78.45761385791485
Agent 1,152,32.20720769672145,-75.18434504738332
Agent 1,153,33.95268539046428,-72.8582995875104
Agent 1,154,29.5733589563577,-80.74728129925214
Agent 1,155,29.148687838681134,-73.29188215780532
Agent 1,156,32.035952756799446,-74.3972391779884
Agent 1,157,31.87991018103271,-72.7821265769406
Agent 1,158,27.878251118874918,-79.39079746099948
Agent 1,159,28.713955537452975,-79.33545473676865
Agent 1,160,33.185075414536456,-80.21240009589977
Agent 1,161,31.76260813606452,-80.02778589763612
Agent 1,162,30.909464353534833,-73.05264487457856
Agent 1,163,36.013288882385794,-75.1182565455865
Agent 1,164,31.076430860391707,-72.85618223351118
Agent 1,165,33.9042430029502,-80.8701561395184
Agent 1,166,34.82571751135085,-77.92206946232668
Agent 1,167,34.67019636423967,-76.08717844819455
Agent 1,168,36.068885074917425,-75.36029369683202
Agent 1,169,29.194400286572925,-75.37710240796946
Agent 1,170,32.97458400802985,-80.60498079679748
Agent 1,171,43.16121147097064,-52.01743665098676
Agent 1,172,24.209031734571074,-89.11444249211806
Agent 1,173,96.06158811785221,-90.53028328440807
Agent 1,174,18.83938463864491,-89.48375272807438
Agent 1,175,61.99483582469115,-76.59750444965701
Agent 1,176,5.2502445943638065,-9.110655486973343
Agent 1,177,80.538522594859,-62.49292447117567
Agent 1,178,66.189415673857,-57.036809971384905
Agent 1,179,21.416953945237395,-27.02838918626395
Agent 1,180,86.6189770493385,-54.67028145681246
Agent 1,181,59.11603944012429,-87.25842984390812
Agent 1,182,64.41689996619037,-97.8198673026345
Agent 1,183,74.19984237513928,-90.34596742986088
Agent 1,184,25.142116609081,-60.816495530360214
Agent 1,185,34.432526375969054,-81.6727507333416
Agent 1,186,97.47299854933374,-98.36148911845008
Agent 1,187,66.2342602662429,-85.15671686352904
Agent 1,188,20.193706828017188,-65.816861634298
Agent 1,189,10.601087257794607,-97.8010474262948
Agent 1,190,89.52657888485072,-2.0969962434006817
Agent 1,191,64.31692067763225,-1.8108277234694583
Agent 1,192,42.9640943281237,-89.65712244149412
Agent 1,193,72.22331286972265,-56.02834210214683
Agent 1,194,45.01771951458659,-98.42287585854527
Agent 1,195,6.221727847257608,-33.5484461748738
Agent 1,196,65.5768799792061,-3.250164433218899
Agent 1,197,76.05298649012506,-12.86171772236088
Agent 1,198,35.08590712413522,-59.05247924640341
Agent 1,199,30.942203800440982,-16.106632491850164
Agent 1,200,40.1980747808646,-84.52107522240703
Agent 2,151,27.646956331263738,-90.8625047350347
Agent 2,152,33.7502199301954,-87.98063063425232
Agent 2,153,31.92999242572349,-93.6229834450155
Agent 2,154,30.74234434829557,-88.1745981590034
Agent 2,155,28.47998117660399,-92.36924121431147
Agent 2,156,31.986923606362364,-89.1890948134385
Agent 2,157,33.689429843786556,-91.67728974127238
Agent 2,158,32.4263027153914,-94.81196605226349
Agent 2,159,29.86730373493219,-91.02629050379036
Agent 2,160,30.36166943965201,-90.64015213405038
Agent 2,161,29.2443312820958,-92.05719948619202
Agent 2,162,29.682286316547337,-88.94166879570217
Agent 2,163,30.57640371918569,-90.95076255697857
Agent 2,164,32.22068896125479,-89.6844261448057
Agent 2,165,29.26494283882996,-94.63424902765331
Agent 2,166,30.51004390586669,-95.38536200050726
Agent 2,167,33.62665144874545,-95.57993126602072
Agent 2,168,31.030721344503714,-89.9257944788834
Agent 2,169,27.34550465199205,-93.72947050690415
Agent 2,170,31.4852266554794,-94.2724624010717
Agent 2,171,27.713169569720662,-49.285742047169734
Agent 2,172,26.32572587620061,-58.037897638468316
Agent 2,173,8.027164727065239,-8.976261793548204
Agent 2,174,62.255125305554415,-61.71096020183523
Agent 2,175,54.90716147993695,-19.06769559851061
Agent 2,176,80.3908040111341,-33.46013752505954
Agent 2,177,28.60786563894875,-50.71027205706522
Agent 2,178,29.086956834343358,-16.007576814434074
Agent 2,179,51.5268974514233,-46.56115122304033
Agent 2,180,66.69973858116393,-59.66336902388478
Agent 2,181,82.30310625726031,-32.28670047008799
Agent 2,182,64.6541696085112,-14.412443332015044
Agent 2,183,42.958712196401926,-35.54028599656829
Agent 2,184,56.92775490505196,-8.508117184222414
Agent 2,185,6.421008587337285,-18.580856083210065
Agent 2,186,85.5422534336325,-23.94355337159321
Agent 2,187,37.53458817268044,-80.1380376308683
Agent 2,188,20.101441646574813,-23.793067327939937
Agent 2,189,53.764987700968504,-31.10059070823901
Agent 2,190,49.02383283527914,-27.53828788625114
Agent 2,191,13.145145611892751,-44.355203297146225
Agent 2,192,61.14064358773774,-17.07667926883485
Agent 2,193,44.053911438608786,-54.69438745212191
Agent 2,194,18.109065426299363,-44.23761249494744
Agent 2,195,46.28257525009386,-57.38070795896917
Agent 2,196,85.94307203427674,-92.08092120191877
Agent 2,197,75.48014011994965,-98.9614075074341
Agent 2,198,27.919614941598457,-79.08135929815565
Agent 2,199,21.605616490393555,-74.91037150706481
Agent 2,200,29.340600269788474,-78.60947353967063
Agent 3,151,29.677158514819308,-65.85267612823888
Agent 3,152,30.457297305513386,-65.97185376337272
Agent 3,153,29.50140420510104,-60.321446924377334
Agent 3,154,29.157084419117275,-61.61415281393557
Agent 3,155,29.791426399833256,-65.43247694598843
Agent 3,156,26.078632926964545,-61.1237525580338
Agent 3,157,28.79644789113703,-62.50957706853046
Agent 3,158,22.97277279241535,-61.396520201420614
Agent 3,159,28.254344339036095,-65.48790875161703
Agent 3,160,31.060077874838317,-62.386538649035096
Agent 3,161,27.74517252422578,-64.49180708897703
Agent 3,162,23.109788870566227,-64.25573833148427
Agent 3,163,24.309852636965758,-66.2326054680203
Agent 3,164,26.478207231189895,-65.33648350699148
Agent 3,165,23.57399243457472,-62.899734325530254
Agent 3,166,27.08905186702824,-60.55256151848805
Agent 3,167,26.511582883309707,-61.77179367678613
Agent 3,168,24.161856369285115,-62.406721144846
Agent 3,169,28.971829542466622,-62.120457637376546
Agent 3,170,28.071528170659338,-61.680278412837446
Agent 3,171,57.26590009721826,-18.911088214592894
Agent 3,172,52.00718633334321,-91.69711987951322
Agent 3,173,18.29854347859997,-9.432637935034862
Agent 3,174,5.026704476515453,-93.44300695677252
Agent 3,175,72.0530252805603,-35.190201598037035
Agent 3,176,2.3975075613045016,-91.35212426392815
Agent 3,177,0.5339698982534724,-92.18955042598353
Agent 3,178,0.4102149620576423,-52.95595869276587
Agent 3,179,48.83068506281537,-82.42223733967559
Agent 3,180,17.450223429608958,-20.098803602973547
Agent 3,181,70.675015432991,-29.627682662825265
Agent 3,182,58.145423019729904,-79.49846490659095
Agent 3,183,20.762881118702524,-46.93485313658066
Agent 3,184,6.03148198943212,-99.57687657505073
Agent 3,185,92.4231768755299,-89.81045290838648
Agent 3,186,21.62247389222952,-47.847904308277876
Agent 3,187,67.83088206278435,-83.56368229441647
Agent 3,188,99.48368156103074,-88.41550509978194
Agent 3,189,80.24665612884185,-17.491476254691335
Agent 3,190,17.228451837725178,-39.240548286315935
Agent 3,191,27.890323842921095,-8.791557201350145
Agent 3,192,78.81627881210403,-28.012661754440998
Agent 3,193,90.46425386884695,-32.69098793649165
Agent 3,194,94.5185661603588,-1.4463612715452996
Agent 3,195,86.2506223581839,-37.36100674141256
Agent 3,196,24.6744647255027,-48.84075970426475
Agent 3,197,68.27137361432555,-86.72604181967748
Agent 3,198,47.503249397977264,-29.814041587184548
Agent 3,199,57.583042908530125,-35.1805382130906
Agent 3,200,9.713545956056013,-65.8861885910658
Agent 4,151,25.711151040310657,-60.145129432912086
Agent 4,152,23.159509165575397,-63.353449136549415
Agent 4,153,21.859656314563257,-64.57061002596946
Agent 4,154,27.52415867654313,-61.1891664107373
Agent 4,155,23.412392077672507,-66.52917162680245
Agent 4,156,23.78208795564711,-61.28079492381944
Agent 4,157,25.30949398856874,-65.77549663318626
Agent 4,158,27.56067003061336,-60.0343015329891
Agent 4,159,23.539848336353906,-60.04859012348904
Agent 4,160,26.311818793116647,-66.0137716917018
Agent 4,161,29.863197906598174,-63.12852490041543
Agent 4,162,21.911753246476117,-63.53147777533608
Agent 4,163,29.331174017530486,-59.447189988871514
Agent 4,164,29.00139211206542,-59.58735663420486
Agent 4,165,28.122799098739584,-63.16231116649263
Agent 4,166,23.56970168368315,-64.85031466558058
Agent 4,167,25.585681934759187,-65.89936054114685
Agent 4,168,26.984501248307836,-58.62273380232366
Agent 4,169,24.09411787224403,-65.3919672764142
Agent 4,170,23.3262408799758,-60.35107756450022
Agent 4,171,46.18574350385135,-51.57599965079209
Agent 4,172,85.51585919762881,-7.46337393794937
Agent 4,173,6.043824949411358,-32.367940722951346
Agent 4,174,96.62356000114767,-33.98206583869195
Agent 4,175,49.56943313160767,-80.14607038766844
Agent 4,176,44.59786552931237,-41.25057252177524
Agent 4,177,80.2229570836732,-76.90374350473581
Agent 4,178,50.51374022541093,-36.82547834219374
Agent 4,179,40.33937128218004,-94.50351884617606
Agent 4,180,27.99683983208656,-84.3109787689407
Agent 4,181,90.64282057932415,-57.63127196570026
Agent 4,182,47.32024325495473,-68.21314267791323
Agent 4,183,77.39819346081777,-45.38214796133736
Agent 4,184,80.1766930033312,-29.333111729243356
Agent 4,185,92.80403827810841,-21.522359878860527
Agent 4,186,18.95235494777593,-27.086251534412753
Agent 4,187,90.56213535939939,-45.277674625051944
Agent 4,188,47.01230214001596,-49.20192828397483
Agent 4,189,29.722915944519222,-98.22314916502073
Agent 4,190,4.135638274038622,-66.1421286439463
Agent 4,191,91.16149185799844,-72.2492660794049
Agent 4,192,74.29468870461238,-20.387073595097817
Agent 4,193,70.19289516831878,-56.38107454617963
Agent 4,194,10.939042556916911,-83.61054459976634
Agent 4,195,55.81907577836692,-28.97258417632031
Agent 4,196,97.61281218624616,-21.10153338007619
Agent 4,197,49.02741510808841,-2.989020850928995
Agent 4,198,8.367832980446954,-23.286932496909643
Agent 4,199,9.650047688373565,-26.792310253621423
Agent 4,200,4.258685235847304,-24.4687891366422
